Uniqueid,V2,date,company_name,city,county,number_active_cases,number_recovered_cases,total_number_of_cases,address,industry,cleaned_address,cleaned_city,cleaned_county,cleaned_company,year,month,yearmon
54,519,11/2/20,Peco,Pocahontas,Randolph,7,71,78,NA,Manufacturing,NA,pocahontas,randolph,peco,2020,Nov,2020-11
54,529,11/5/20,Peco,Pocahontas,Randolph,7,72,79,NA,Manufacturing,NA,pocahontas,randolph,peco,2020,Nov,2020-11
54,540,11/9/20,Peco,Pocahontas,Randolph,5,74,79,NA,Manufacturing,NA,pocahontas,randolph,peco,2020,Nov,2020-11
54,557,11/16/20,Peco,Pocahontas,Randolph,6,74,80,NA,Manufacturing,NA,pocahontas,randolph,peco,2020,Nov,2020-11
54,568,11/19/20,Peco,Pocahontas,Randolph,5,75,80,NA,Manufacturing,NA,pocahontas,randolph,peco,2020,Nov,2020-11
54,580,11/26/20,Peco,Pocahontas,Randolph,5,81,86,NA,Manufacturing,NA,pocahontas,randolph,peco,2020,Nov,2020-11
54,618,12/10/20,Peco,Pocahontas,Randolph,6,90,96,NA,Manufacturing,NA,pocahontas,randolph,peco,2020,Dec,2020-12
54,640,12/14/20,Peco,Pocahontas,Randolph,5,92,97,NA,Manufacturing,NA,pocahontas,randolph,peco,2020,Dec,2020-12
54,684,12/24/20,Peco,Pocahontas,Randolph,6,104,110,NA,Manufacturing,NA,pocahontas,randolph,peco,2020,Dec,2020-12
55,276,7/27/20,Peco,Batesville,Independence,8,3,11,NA,NA,NA,batesville,independence,peco,2020,Jul,2020-07
55,291,7/31/20,Peco,Batesville,Independence,10,10,20,NA,NA,NA,batesville,independence,peco,2020,Jul,2020-07
55,310,8/3/20,Peco,Batesville,Independence,14,14,28,NA,NA,NA,batesville,independence,peco,2020,Aug,2020-08
55,331,8/7/20,Peco,Batesville,Independence,22,26,48,NA,NA,NA,batesville,independence,peco,2020,Aug,2020-08
55,350,8/10/20,Peco,Batesville,Independence,22,32,54,NA,NA,NA,batesville,independence,peco,2020,Aug,2020-08
55,366,8/13/20,Peco,Batesville,Independence,24,51,75,NA,NA,NA,batesville,independence,peco,2020,Aug,2020-08
55,385,8/17/20,Peco,Batesville,Independence,19,62,81,NA,NA,NA,batesville,independence,peco,2020,Aug,2020-08
55,396,8/24/20,Peco,Batesville,Independence,30,109,139,NA,NA,NA,batesville,independence,peco,2020,Aug,2020-08
55,404,8/27/20,Peco,Batesville,Independence,25,118,143,NA,NA,NA,batesville,independence,peco,2020,Aug,2020-08
55,412,8/31/20,Peco,Batesville,Independence,11,136,147,NA,NA,NA,batesville,independence,peco,2020,Aug,2020-08
55,416,9/3/20,Peco,Batesville,Independence,5,146,151,NA,NA,NA,batesville,independence,peco,2020,Sep,2020-09
56,249,7/20/20,Producers Rice Mill Inc,Stuttgart,Arkansas,8,4,12,NA,NA,NA,stuttgart,arkansas,producers rice mill inc,2020,Jul,2020-07
56,267,7/24/20,Producers Rice Mill Inc,Stuttgart,Arkansas,5,7,12,NA,NA,NA,stuttgart,arkansas,producers rice mill inc,2020,Jul,2020-07
57,250,7/20/20,Adams Fertilizer Equipment,Dewitt,Arkansas,7,1,8,NA,NA,NA,dewitt,arkansas,adams fertilizer equipment,2020,Jul,2020-07
58,304,7/31/20,Hytrol Conveyor Company,Jonesboro,Craighead,5,8,13,NA,NA,NA,jonesboro,craighead,hytrol conveyor company,2020,Jul,2020-07
58,326,8/3/20,Hytrol Conveyor Company,Jonesboro,Craighead,6,9,15,NA,NA,NA,jonesboro,craighead,hytrol conveyor company,2020,Aug,2020-08
58,452,9/24/20,Hytrol Conveyor Company,Jonesboro,Craighead,5,38,43,NA,Manufacturing,NA,jonesboro,craighead,hytrol conveyor company,2020,Sep,2020-09
58,472,10/8/20,Hytrol Conveyor Company,Jonesboro,Craighead,6,47,53,NA,Manufacturing,NA,jonesboro,craighead,hytrol conveyor company,2020,Oct,2020-10
58,476,10/12/20,Hytrol Conveyor Company,Jonesboro,Craighead,8,49,57,NA,Manufacturing,NA,jonesboro,craighead,hytrol conveyor company,2020,Oct,2020-10
58,488,10/15/20,Hytrol Conveyor Company,Jonesboro,Craighead,5,53,58,NA,Manufacturing,NA,jonesboro,craighead,hytrol conveyor company,2020,Oct,2020-10
58,521,11/2/20,Hytrol Conveyor Company,Jonesboro,Craighead,6,64,70,NA,Manufacturing,NA,jonesboro,craighead,hytrol conveyor company,2020,Nov,2020-11
58,527,11/5/20,Hytrol Conveyor Company,Jonesboro,Craighead,10,66,76,NA,Manufacturing,NA,jonesboro,craighead,hytrol conveyor company,2020,Nov,2020-11
58,537,11/9/20,Hytrol Conveyor Company,Jonesboro,Craighead,9,68,77,NA,Manufacturing,NA,jonesboro,craighead,hytrol conveyor company,2020,Nov,2020-11
58,544,11/12/20,Hytrol Conveyor Company,Jonesboro,Craighead,8,73,81,NA,Manufacturing,NA,jonesboro,craighead,hytrol conveyor company,2020,Nov,2020-11
58,552,11/16/20,Hytrol Conveyor Company,Jonesboro,Craighead,8,75,83,NA,Manufacturing,NA,jonesboro,craighead,hytrol conveyor company,2020,Nov,2020-11
58,567,11/19/20,Hytrol Conveyor Company,Jonesboro,Craighead,6,80,86,NA,Manufacturing,NA,jonesboro,craighead,hytrol conveyor company,2020,Nov,2020-11
58,573,11/23/20,Hytrol Conveyor Company,Jonesboro,Craighead,5,83,88,NA,Manufacturing,NA,jonesboro,craighead,hytrol conveyor company,2020,Nov,2020-11
58,592,12/3/20,Hytrol Conveyor Company,Jonesboro,Craighead,6,90,96,NA,Manufacturing,NA,jonesboro,craighead,hytrol conveyor company,2020,Dec,2020-12
58,603,12/7/20,Hytrol Conveyor Company,Jonesboro,Craighead,7,92,99,NA,Manufacturing,NA,jonesboro,craighead,hytrol conveyor company,2020,Dec,2020-12
58,633,12/14/20,Hytrol Conveyor Company,Jonesboro,Craighead,7,97,104,NA,Manufacturing,NA,jonesboro,craighead,hytrol conveyor company,2020,Dec,2020-12
58,657,12/17/20,Hytrol Conveyor Company,Jonesboro,Craighead,5,85,90,NA,Manufacturing,NA,jonesboro,craighead,hytrol conveyor company,2020,Dec,2020-12
58,688,12/24/20,Hytrol Conveyor Company,Jonesboro,Craighead,5,104,109,NA,Manufacturing,NA,jonesboro,craighead,hytrol conveyor company,2020,Dec,2020-12
58,731,1/14/21,Hytrol Conveyor Company,Jonesboro,Craighead,6,115,121,NA,Manufacturing,NA,jonesboro,craighead,hytrol conveyor company,2021,Jan,2021-01
59,740,1/18/21,Hytrol Conveyor Company,Siloam Springs,Benton,5,32,37,NA,Manufacturing,NA,siloam springs,benton,hytrol conveyor company,2021,Jan,2021-01
60,305,7/31/20,Pace Industries,Harrison,Boone,5,3,8,NA,NA,NA,harrison,boone,pace industries,2020,Jul,2020-07
60,327,8/3/20,Pace Industries,Harrison,Boone,5,4,9,NA,NA,NA,harrison,boone,pace industries,2020,Aug,2020-08
61,306,7/31/20,West Tree Services,Little Rock,Pulaski,5,1,6,NA,NA,NA,little rock,pulaski,west tree services,2020,Jul,2020-07
61,328,8/3/20,West Tree Services,Little Rock,Pulaski,5,2,7,NA,NA,NA,little rock,pulaski,west tree services,2020,Aug,2020-08
62,329,8/3/20,Kagome Foods,Osceola,Mississippi,5,2,7,NA,NA,NA,osceola,mississippi,kagome foods,2020,Aug,2020-08
62,348,8/7/20,Kagome Foods,Osceola,Mississippi,8,6,14,NA,NA,NA,osceola,mississippi,kagome foods,2020,Aug,2020-08
62,364,8/10/20,Kagome Foods,Osceola,Mississippi,7,9,16,NA,NA,NA,osceola,mississippi,kagome foods,2020,Aug,2020-08
62,380,8/13/20,Kagome Foods,Osceola,Mississippi,5,14,19,NA,NA,NA,osceola,mississippi,kagome foods,2020,Aug,2020-08
62,384,8/17/20,Kagome Foods,Osceola,Mississippi,5,14,19,NA,NA,NA,osceola,mississippi,kagome foods,2020,Aug,2020-08
63,337,8/7/20,Custom Craft Poultry,Batesville,Independence,7,2,9,NA,NA,NA,batesville,independence,custom craft poultry,2020,Aug,2020-08
64,347,8/7/20,Radius Aerospace,Hot Springs,Garland,10,0,10,NA,NA,NA,hot_springs,garland,radius aerospace,2020,Aug,2020-08
64,363,8/10/20,Radius Aerospace,Hot Springs,Garland,10,0,10,NA,NA,NA,hot_springs,garland,radius aerospace,2020,Aug,2020-08
65,362,8/10/20,Wilson Brothers Lumber Co,Rison,Cleveland,15,0,15,NA,NA,NA,rison,cleveland,wilson brothers lumber co,2020,Aug,2020-08
65,378,8/13/20,Wilson Brothers Lumber Co,Rison,Cleveland,11,4,15,NA,NA,NA,rison,cleveland,wilson brothers lumber co,2020,Aug,2020-08
65,381,8/17/20,Wilson Brothers Lumber Co,Rison,Cleveland,10,6,16,NA,NA,NA,rison,cleveland,wilson brothers lumber co,2020,Aug,2020-08
65,395,8/24/20,Wilson Brothers Lumber Co,Rison,Cleveland,5,10,15,NA,NA,NA,rison,cleveland,wilson brothers lumber co,2020,Aug,2020-08
65,403,8/27/20,Wilson Brothers Lumber Co,Rison,Cleveland,5,10,15,NA,NA,NA,rison,cleveland,wilson brothers lumber co,2020,Aug,2020-08
66,365,8/10/20,JB Hunt Transport Services,Lowell,Benton,5,23,28,NA,NA,NA,lowell,benton,jb hunt transport services,2020,Aug,2020-08
67,400,8/27/20,Triumph Airborne Structures,Hot Springs,Garland,10,0,10,NA,NA,NA,hot_springs,garland,triumph_airborne_structures,2020,Aug,2020-08
67,408,8/31/20,Triumph Airborne Structures,Hot Springs,Garland,13,2,15,NA,NA,NA,hot_springs,garland,triumph_airborne_structures,2020,Aug,2020-08
67,423,9/7/20,Triumph Airborne Structures,Hot Springs,Garland,9,10,19,NA,NA,NA,hot_springs,garland,triumph_airborne_structures,2020,Sep,2020-09
67,431,9/9/20,Triumph Airborne Structures,Hot Springs,Garland,8,12,20,NA,NA,NA,hot_springs,garland,triumph_airborne_structures,2020,Sep,2020-09
67,442,9/14/20,Triumph Airborne Structures,Hot Springs,Garland,5,15,20,NA,NA,NA,hot_springs,garland,triumph_airborne_structures,2020,Sep,2020-09
68,401,8/27/20,Global Food Group,Clinton,Van Buren,7,1,8,NA,NA,NA,clinton,van_buren,global food group,2020,Aug,2020-08
68,410,8/31/20,Global Food Group,Clinton,Van Buren,6,2,8,NA,NA,NA,clinton,van_buren,global food group,2020,Aug,2020-08
69,402,8/27/20,JW Aluminum Co.,Russellville,Pope,6,0,6,NA,NA,NA,russellville,pope,jw aluminum co.,2020,Aug,2020-08
69,409,8/31/20,JW Aluminum Co.,Russellville,Pope,7,0,7,NA,NA,NA,russellville,pope,jw aluminum co.,2020,Aug,2020-08
69,418,9/3/20,JW Aluminum Co.,Russellville,Pope,5,3,8,NA,NA,NA,russellville,pope,jw aluminum co.,2020,Sep,2020-09
70,424,9/7/20,Big River Steel,Osceola,Mississippi,8,8,16,NA,NA,NA,osceola,mississippi,big river steel,2020,Sep,2020-09
70,435,9/9/20,Big River Steel,Osceola,Mississippi,5,11,16,NA,NA,NA,osceola,mississippi,big river steel,2020,Sep,2020-09
71,425,9/7/20,Textbook Brokers,Jonesboro,Craighead,8,1,9,NA,NA,NA,jonesboro,craighead,textbook brokers,2020,Sep,2020-09
71,433,9/9/20,Textbook Brokers,Jonesboro,Craighead,6,4,10,NA,NA,NA,jonesboro,craighead,textbook brokers,2020,Sep,2020-09
71,440,9/14/20,Textbook Brokers,Jonesboro,Craighead,6,5,11,NA,NA,NA,jonesboro,craighead,textbook brokers,2020,Sep,2020-09
72,426,9/7/20,MAHLE Engine Components,Russellville,Pope,7,1,8,NA,NA,NA,russellville,pope,mahle engine components,2020,Sep,2020-09
72,432,9/9/20,MAHLE Engine Components,Russellville,Pope,6,5,11,NA,NA,NA,russellville,pope,mahle engine components,2020,Sep,2020-09
73,434,9/9/20,Lennox Industries,Stuttgart,Arkansas,5,21,26,NA,NA,NA,stuttgart,arkansas,lennox industries,2020,Sep,2020-09
73,441,9/14/20,Lennox Industries,Stuttgart,Arkansas,5,22,27,NA,NA,NA,stuttgart,arkansas,lennox industries,2020,Sep,2020-09
73,453,9/24/20,Lennox Industries,Stuttgart,Arkansas,5,29,34,NA,Manufacturing,NA,stuttgart,arkansas,lennox industries,2020,Sep,2020-09
73,455,9/28/20,Lennox Industries,Stuttgart,Arkansas,6,31,37,NA,Manufacturing,NA,stuttgart,arkansas,lennox industries,2020,Sep,2020-09
73,461,10/1/20,Lennox Industries,Stuttgart,Arkansas,5,36,41,NA,Manufacturing,NA,stuttgart,arkansas,lennox industries,2020,Oct,2020-10
73,489,10/15/20,Lennox Industries,Stuttgart,Arkansas,5,45,50,NA,Manufacturing,NA,stuttgart,arkansas,lennox industries,2020,Oct,2020-10
73,506,10/26/20,Lennox Industries,Stuttgart,Arkansas,5,54,59,NA,Manufacturing,NA,stuttgart,arkansas,lennox industries,2020,Oct,2020-10
73,761,1/25/21,Lennox Industries,Stuttgart,Arkansas,5,80,85,NA,Manufacturing,NA,stuttgart,arkansas,lennox industries,2021,Jan,2021-01
74,456,9/28/20,Pine Bluff Fire and Emergency,Pine Bluff,Jefferson,6,3,9,NA,Public Administration,NA,pine_bluff,jefferson,pine bluff fire and emergency,2020,Sep,2020-09
74,458,10/1/20,Pine Bluff Fire and Emergency,Pine Bluff,Jefferson,7,3,10,NA,Public Administration,NA,pine_bluff,jefferson,pine bluff fire and emergency,2020,Oct,2020-10
75,457,10/1/20,Dooley Agri,Forestry," Fishing and Hunting, Colt, St. Francis",26,0,26,NA,Agriculture,NA,forestry,st. francis,dooley agri,2020,Oct,2020-10
75,462,10/5/20,Dooley Agri,Forestry," Fishing and Hunting, Colt, St. Francis",26,0,26,NA,Agriculture,NA,forestry,st. francis,dooley agri,2020,Oct,2020-10
75,471,10/8/20,Dooley Agri,Forestry," Fishing and Hunting, Colt, St. Francis",6,20,26,NA,Agriculture,NA,forestry,st. francis,dooley agri,2020,Oct,2020-10
76,464,10/5/20,Vacation Tour and Travel,Entertainment," and Recreation, Conway, Faulkner",7,1,8,NA,Arts,NA,conway,faulkner,vacation tour and travel,2020,Oct,2020-10
76,468,10/8/20,Vacation Tour and Travel,Entertainment," and Recreation, Conway, Faulkner",10,2,12,NA,Arts,NA,conway,faulkner,vacation tour and travel,2020,Oct,2020-10
76,475,10/12/20,Vacation Tour and Travel,Entertainment," and Recreation, Conway, Faulkner",8,5,13,NA,Arts,NA,conway,faulkner,vacation tour and travel,2020,Oct,2020-10
77,467,10/5/20,DENSO Manufacturing,Osceola,Mississippi,5,38,43,NA,Manufacturing,NA,osceola,mississippi,denso manufacturing,2020,Oct,2020-10
77,614,12/10/20,DENSO Manufacturing,Osceola,Mississippi,7,60,67,NA,Manufacturing,NA,osceola,mississippi,denso manufacturing,2020,Dec,2020-12
77,634,12/14/20,DENSO Manufacturing,Osceola,Mississippi,7,60,67,NA,Manufacturing,NA,osceola,mississippi,denso manufacturing,2020,Dec,2020-12
78,479,10/12/20,Land O'Frost,Searcy,White,6,6,12,NA,Manufacturing,NA,searcy,white,land o'frost,2020,Oct,2020-10
78,484,10/15/20,Land O'Frost,Searcy,White,7,7,14,NA,Manufacturing,NA,searcy,white,land o'frost,2020,Oct,2020-10
79,482,10/15/20,Arkansas Glass Container,Jonesboro,Craighead,8,3,11,NA,Manufacturing,NA,jonesboro,craighead,arkansas glass container,2020,Oct,2020-10
79,492,10/19/20,Arkansas Glass Container,Jonesboro,Craighead,8,3,11,NA,Manufacturing,NA,jonesboro,craighead,arkansas glass container,2020,Oct,2020-10
80,485,10/15/20,Big Rock KangaRoof,Little Rock,Pulaski,7,0,7,NA,Construction,NA,little rock,pulaski,big rock kangaroof,2020,Oct,2020-10
81,499,10/22/20,Cooper Tire,Texarkana,Miller,5,24,29,NA,Manufacturing,NA,texarkana,miller,cooper tire,2020,Oct,2020-10
82,504,10/26/20,Greenbrier Rail,Paragould,Greene,6,15,21,NA,Manufacturing,NA,paragould,greene,greenbrier rail,2020,Oct,2020-10
83,507,10/26/20,Diamond Pet Foods,Dumas,Desha,5,10,15,NA,Manufacturing,NA,dumas,desha,diamond pet foods,2020,Oct,2020-10
83,517,10/29/20,Diamond Pet Foods,Dumas,Desha,5,12,17,NA,Manufacturing,NA,dumas,desha,diamond pet foods,2020,Oct,2020-10
84,509,10/29/20,Roach Manufacturing,Trumann,Poinsett,8,9,17,NA,Manufacturing,NA,trumann,poinsett,roach manufacturing,2020,Oct,2020-10
84,526,11/2/20,Roach Manufacturing,Trumann,Poinsett,5,12,17,NA,Manufacturing,NA,trumann,poinsett,roach manufacturing,2020,Nov,2020-11
84,536,11/5/20,Roach Manufacturing,Trumann,Poinsett,5,14,19,NA,Manufacturing,NA,trumann,poinsett,roach manufacturing,2020,Nov,2020-11
85,534,11/5/20,Nestle,Jonesboro,Craighead,5,41,46,NA,Manufacturing,NA,jonesboro,craighead,nestle,2020,Nov,2020-11
86,541,11/9/20,ABB,Ft Smith,Sebastian,5,32,37,NA,Manufacturing,NA,fort_smith,sebastian,abb,2020,Nov,2020-11
86,550,11/12/20,ABB,Ft Smith,Sebastian,5,35,40,NA,Manufacturing,NA,fort_smith,sebastian,abb,2020,Nov,2020-11
86,561,11/16/20,ABB,Fort Smith,Sebastian,5,36,41,NA,Manufacturing,NA,fort_smith,sebastian,abb,2020,Nov,2020-11
86,565,11/19/20,ABB,Ft Smith,Sebastian,7,40,47,NA,Manufacturing,NA,fort_smith,sebastian,abb,2020,Nov,2020-11
86,571,11/23/20,ABB,Ft Smith,Sebastian,7,42,49,NA,Manufacturing,NA,fort_smith,sebastian,abb,2020,Nov,2020-11
86,598,12/7/20,ABB,Ft Smith,Sebastian,10,60,70,NA,Manufacturing,NA,fort_smith,sebastian,abb,2020,Dec,2020-12
86,613,12/10/20,ABB,Ft Smith,Sebastian,9,63,72,NA,Manufacturing,NA,fort_smith,sebastian,abb,2020,Dec,2020-12
86,626,12/14/20,ABB,Ft Smith,Sebastian,10,65,75,NA,Manufacturing,NA,fort_smith,sebastian,abb,2020,Dec,2020-12
86,712,1/7/21,ABB,Fort Smith,Sebastian,5,84,89,NA,Manufacturing,NA,fort_smith,sebastian,abb,2021,Jan,2021-01
87,551,11/12/20,Lockheed Martin,Camden,Ouachita,5,15,20,NA,Manufacturing,NA,camden,ouachita,lockheed martin,2020,Nov,2020-11
87,606,12/7/20,Lockheed Martin,Camden,Ouachita,6,30,36,NA,Manufacturing,NA,camden,ouachita,lockheed martin,2020,Dec,2020-12
87,743,1/18/21,Lockheed Martin,Camden,Ouachita,7,53,60,NA,Manufacturing,NA,camden,ouachita,lockheed martin,2021,Jan,2021-01
87,762,1/25/21,Lockheed Martin,Camden,Ouachita,7,62,69,NA,Manufacturing,NA,camden,ouachita,lockheed martin,2021,Jan,2021-01
87,770,1/28/21,Lockheed Martin,Camden,Ouachita,6,64,70,NA,Manufacturing,NA,camden,ouachita,lockheed martin,2021,Jan,2021-01
87,787,2/8/21,Lockheed Martin,Camden,Ouachita,6,71,77,NA,Manufacturing,NA,camden,ouachita,lockheed martin,2021,Feb,2021-02
87,795,2/11/21,Lockheed Martin,Camden,Ouachita,6,72,78,NA,Manufacturing,NA,camden,ouachita,lockheed martin,2021,Feb,2021-02
88,554,11/16/20,Nabholz,Conway,Faulkner,7,4,11,NA,Construction,NA,conway,faulkner,nabholz,2020,Nov,2020-11
89,569,11/19/20,Alma Tractor,Alma,Crawford,5,2,7,NA,Manufacturing,NA,alma,crawford,alma tractor,2020,Nov,2020-11
90,572,11/23/20,Rineco Chemical Industries,Haskell,Saline,6,5,11,NA,Manufacturing,NA,haskell,saline,rineco chemical industries,2020,Nov,2020-11
90,582,11/26/20,Rineco Chemical Industries,Haskell,Saline,5,7,12,NA,Manufacturing,NA,haskell,saline,rineco chemical industries,2020,Nov,2020-11
91,575,11/23/20,Maynard Inc.,Fayetteville,Washington,5,3,8,NA,Manufacturing,NA,fayetteville,washington,maynard inc.,2020,Nov,2020-11
92,588,11/30/20,Nucor-Yamato Steel,Blytheville,Mississippi,5,29,34,NA,Manufacturing,NA,blytheville,mississippi,nucor-yamato steel,2020,Nov,2020-11
93,593,12/3/20,Tenneco Inc.,Paragould,Greene,6,34,40,NA,Manufacturing,NA,paragould,greene,tenneco inc.,2020,Dec,2020-12
94,608,12/7/20,Wilson Combat Scattergun Tech,Berryville,Carroll,5,12,17,NA,Manufacturing,NA,berryville,carroll,wilson combat scattergun tech,2020,Dec,2020-12
95,609,12/7/20,PotlatchDeltic,Warren,Bradley,5,11,16,NA,Manufacturing,NA,warren,bradley,potlatchdeltic,2020,Dec,2020-12
95,620,12/10/20,PotlatchDeltic,Warren,Bradley,5,12,17,NA,Manufacturing,NA,warren,bradley,potlatchdeltic,2020,Dec,2020-12
96,710,1/7/21,PotlatchDeltic,Ola,Yell,6,13,19,NA,Manufacturing,NA,ola,yell,potlatchdeltic,2021,Jan,2021-01
97,615,12/10/20,Quality Voices,Jonesboro,Craighead,7,1,8,NA,Other Services,NA,jonesboro,craighead,quality voices,2020,Dec,2020-12
98,619,12/10/20,American Greetings Co.,Osceola,Mississippi,5,37,42,NA,Manufacturing,NA,osceola,mississippi,american greetings co.,2020,Dec,2020-12
98,637,12/14/20,American Greetings Co.,Osceola,Mississippi,6,37,43,NA,Manufacturing,NA,osceola,mississippi,american greetings co.,2020,Dec,2020-12
98,658,12/17/20,American Greetings Co.,Osceola,Mississippi,5,40,45,NA,Manufacturing,NA,osceola,mississippi,american greetings co.,2020,Dec,2020-12
98,713,1/7/21,American Greetings Co.,Osceola,Mississippi,5,58,63,NA,Manufacturing,NA,osceola,mississippi,american greetings co.,2021,Jan,2021-01
99,628,12/14/20,Spirit Fitness,Jonesboro,Craighead,10,3,13,NA,Manufacturing,NA,jonesboro,craighead,spirit fitness,2020,Dec,2020-12
99,652,12/17/20,Spirit Fitness,Jonesboro,Craighead,7,11,18,NA,Manufacturing,NA,jonesboro,craighead,spirit fitness,2020,Dec,2020-12
100,631,12/14/20,WeatherBarr Windows & Doors,Ft Smith,Sebastian,8,9,17,NA,Manufacturing,NA,fort_smith,sebastian,weatherbarr windows & doors,2020,Dec,2020-12
101,642,12/14/20,Utility Trailer Manufacturing Co.,Paragould,Greene,5,34,39,NA,Manufacturing,NA,paragould,greene,utility trailer manufacturing co.,2020,Dec,2020-12
102,643,12/14/20,Dassault Falcon Jet LLC,Little Rock,Pulaski,5,33,38,NA,Manufacturing,NA,little rock,pulaski,dassault falcon jet llc,2020,Dec,2020-12
102,769,1/28/21,Dassault Falcon Jet LLC,Little Rock,Pulaski,6,54,60,NA,Manufacturing,NA,little rock,pulaski,dassault falcon jet llc,2021,Jan,2021-01
102,773,2/1/21,Dassault Falcon Jet LLC,Little Rock,Pulaski,7,56,63,NA,Manufacturing,NA,little rock,pulaski,dassault falcon jet llc,2021,Feb,2021-02
103,645,12/14/20,Duke Custom Cabinets Inc.,Roland,Pulaski,5,1,6,NA,Manufacturing,NA,roland,pulaski,duke custom cabinets inc.,2020,Dec,2020-12
104,655,12/17/20,Unilever,Jonesboro,Craighead,6,23,29,NA,Manufacturing,NA,jonesboro,craighead,unilever,2020,Dec,2020-12
104,711,1/7/21,Unilever,Jonesboro,Craighead,6,37,43,NA,Manufacturing,NA,jonesboro,craighead,unilever,2021,Jan,2021-01
104,724,1/11/21,Unilever,Jonesboro,Craighead,5,38,43,NA,Manufacturing,NA,jonesboro,craighead,unilever,2021,Jan,2021-01
104,735,1/14/21,Unilever,Jonesboro,Craighead,5,38,43,NA,Manufacturing,NA,jonesboro,craighead,unilever,2021,Jan,2021-01
105,659,12/17/20,Nice Pak,Jonesboro,Craighead,5,35,40,NA,Manufacturing,NA,jonesboro,craighead,nice pak,2020,Dec,2020-12
105,681,12/24/20,Nice Pak,Jonesboro,Craighead,7,42,49,NA,Manufacturing,NA,jonesboro,craighead,nice pak,2020,Dec,2020-12
106,660,12/17/20,APAC-Central,Fayetteville,Washington,5,13,18,NA,Manufacturing,NA,fayetteville,washington,apac-central,2020,Dec,2020-12
106,668,12/21/20,APAC-Central,Fayetteville,Washington,5,16,21,NA,Manufacturing,NA,fayetteville,washington,apac-central,2020,Dec,2020-12
107,664,12/21/20,Domtar Paper Co.,Ash Down,Little River,6,26,32,NA,Manufacturing,NA,ashdown,little_river,domtar paper co.,2020,Dec,2020-12
107,672,12/24/20,Domtar Paper Co.,Ashdown,Little River,11,30,41,NA,Manufacturing,NA,ashdown,little_river,domtar paper co.,2020,Dec,2020-12
108,666,12/21/20,Roehm America,Osceola,Mississippi,6,1,7,NA,Manufacturing,NA,osceola,mississippi,roehm_america,2020,Dec,2020-12
108,673,12/24/20,Roehm America/Evonik,Osceola,Mississippi,11,2,13,NA,Manufacturing,NA,osceola,mississippi,roehm_america,2020,Dec,2020-12
109,669,12/21/20,McKee Foods,Gentry,Benton,5,24,29,NA,Manufacturing,NA,gentry,benton,mckee foods,2020,Dec,2020-12
109,683,12/24/20,McKee Foods,Gentry,Benton,7,29,36,NA,Manufacturing,NA,gentry,benton,mckee foods,2020,Dec,2020-12
109,702,1/4/21,McKee Foods,Gentry,Benton,6,41,47,NA,Manufacturing,NA,gentry,benton,mckee foods,2021,Jan,2021-01
109,708,1/7/21,McKee Foods,Gentry,Benton,7,46,53,NA,Manufacturing,NA,gentry,benton,mckee foods,2021,Jan,2021-01
110,682,12/24/20,Arkansas Nuclear One,Russellville,Pope,7,31,38,NA,Utilities,NA,russellville,pope,arkansas nuclear one,2020,Dec,2020-12
111,685,12/24/20,Shippers Products,Fordyce,Dallas,6,7,13,NA,Manufacturing,NA,fordyce,dallas,shippers products,2020,Dec,2020-12
112,686,12/24/20,La-Z-Boy Furniture,Siloam Springs,Benton,6,1,7,NA,Retail Trade,NA,siloam springs,benton,la-z-boy furniture,2020,Dec,2020-12
113,691,12/28/20,Shelby Group International Inc.,Glenwood,Pike,6,5,11,NA,Manufacturing,NA,glenwood,pike,shelby group international inc.,2020,Dec,2020-12
114,693,12/28/20,Stephens Inc.,Little Rock,Pulaski,5,7,12,NA,Finance and Insurance,NA,little rock,pulaski,stephens inc.,2020,Dec,2020-12
115,705,1/7/21,Dillar's Corporate Headquarters,Little Rock,Pulaski,8,13,21,NA,Retail Trade,NA,little rock,pulaski,dillards,2021,Jan,2021-01
116,779,2/4/21,Dillards Fulfillment Center,Stuttgart,Arkansas,5,59,64,NA,Manufacturing,NA,stuttgart,arkansas,dillards,2021,Feb,2021-02
117,707,1/7/21,Centene Corporation,Little Rock,Pulaski,7,14,21,NA,Finance and Insurance,NA,little rock,pulaski,centene corporation,2021,Jan,2021-01
117,721,1/11/21,Centene Corporation,Little Rock,Pulaski,5,15,20,NA,Finance and Insurance,NA,little rock,pulaski,centene corporation,2021,Jan,2021-01
118,717,1/11/21,Gates Corportation,Siloam Springs,Benton,7,26,33,NA,Manufacturing,NA,siloam springs,benton,gates_corporation,2021,Jan,2021-01
118,729,1/14/21,Gates Rubber Corportation,Siloam Springs,Benton,7,31,38,NA,Manufacturing,NA,siloam springs,benton,gates_corporation,2021,Jan,2021-01
119,741,1/18/21,Gates Rubber Corportation,Jonesboro,Craighead,5,116,121,NA,Manufacturing,NA,jonesboro,craighead,gates_corporation,2021,Jan,2021-01
120,722,1/11/21,Clean Harbors Evnvironmental Services,El Dorado,Union,5,21,26,NA,"Administrative and Support and Waste Management and
Remediation Services",NA,el dorado,union,clean harbors evnvironmental services,2021,Jan,2021-01
121,723,1/11/21,Pet Solutions,Danville,Yell,5,12,17,NA,Retail Trade,NA,danville,yell,pet solutions,2021,Jan,2021-01
122,736,1/14/21,Hooters,North Little Rock,Pulaski,5,3,8,NA,Accommodation and Food Services,NA,north little rock,pulaski,hooters,2021,Jan,2021-01
